0.004291845493562232, 0.0027925531914893614
0.012875536480686695, 0.014893617021276595
0.04291845493562232, 0.047473404255319145
0.07939914163090128, 0.08191489361702127
0.11802575107296137, 0.11914893617021276
0.148068669527897, 0.15079787234042552
0.18669527896995708, 0.18710106382978722
0.2296137339055794, 0.22805851063829785
0.27896995708154504, 0.275531914893617
0.34549356223175964, 0.3267287234042553
0.39914163090128757, 0.3621010638297872
0.45278969957081544, 0.39561170212765956
0.5171673819742489, 0.432845744680851
0.5793991416309013, 0.45984042553191484
0.6695278969957081, 0.4896276595744681
0.7639484978540773, 0.5128989361702128
0.871244635193133, 0.5305851063829787
1.0214592274678111, 0.5445478723404255
1.184549356223176, 0.555718085106383
1.3562231759656653, 0.56875
1.4613733905579398, 0.5808510638297872
1.5600858369098713, 0.5892287234042553
1.6824034334763949, 0.5966755319148935
1.832618025751073, 0.6022606382978724
1.9313304721030042, 0.6022606382978724
2, 0.6087765957446808
